book,chapter,verse,text
"2 Chronicles",15,26,"2 Chronicles chapter 15 verse 26 (KJV visualization text)"
"2 Chronicles",15,27,"2 Chronicles chapter 15 verse 27 (KJV visualization text)"
"2 Chronicles",15,28,"2 Chronicles chapter 15 verse 28 (KJV visualization text)"
"2 Chronicles",15,29,"2 Chronicles chapter 15 verse 29 (KJV visualization text)"
"2 Chronicles",15,30,"2 Chronicles chapter 15 verse 30 (KJV visualization text)"
"2 Chronicles",16,1,"2 Chronicles chapter 16 verse 1 (KJV visualization text)"
"2 Chronicles",16,2,"2 Chronicles chapter 16 verse 2 (KJV visualization text)"
"2 Chronicles",16,3,"2 Chronicles chapter 16 verse 3 (KJV visualization text)"
"2 Chronicles",16,4,"2 Chronicles chapter 16 verse 4 (KJV visualization text)"
"2 Chronicles",16,5,"2 Chronicles chapter 16 verse 5 (KJV visualization text)"
"2 Chronicles",16,6,"2 Chronicles chapter 16 verse 6 (KJV visualization text)"
"2 Chronicles",16,7,"2 Chronicles chapter 16 verse 7 (KJV visualization text)"
"2 Chronicles",16,8,"2 Chronicles chapter 16 verse 8 (KJV visualization text)"
"2 Chronicles",16,9,"2 Chronicles chapter 16 verse 9 (KJV visualization text)"
"2 Chronicles",16,10,"2 Chronicles chapter 16 verse 10 (KJV visualization text)"
"2 Chronicles",16,11,"2 Chronicles chapter 16 verse 11 (KJV visualization text)"
"2 Chronicles",16,12,"2 Chronicles chapter 16 verse 12 (KJV visualization text)"
"2 Chronicles",16,13,"2 Chronicles chapter 16 verse 13 (KJV visualization text)"
"2 Chronicles",16,14,"2 Chronicles chapter 16 verse 14 (KJV visualization text)"
"2 Chronicles",16,15,"2 Chronicles chapter 16 verse 15 (KJV visualization text)"
"2 Chronicles",16,16,"2 Chronicles chapter 16 verse 16 (KJV visualization text)"
"2 Chronicles",16,17,"2 Chronicles chapter 16 verse 17 (KJV visualization text)"
"2 Chronicles",16,18,"2 Chronicles chapter 16 verse 18 (KJV visualization text)"
"2 Chronicles",16,19,"2 Chronicles chapter 16 verse 19 (KJV visualization text)"
"2 Chronicles",16,20,"2 Chronicles chapter 16 verse 20 (KJV visualization text)"
"2 Chronicles",16,21,"2 Chronicles chapter 16 verse 21 (KJV visualization text)"
"2 Chronicles",16,22,"2 Chronicles chapter 16 verse 22 (KJV visualization text)"
"2 Chronicles",16,23,"2 Chronicles chapter 16 verse 23 (KJV visualization text)"
"2 Chronicles",16,24,"2 Chronicles chapter 16 verse 24 (KJV visualization text)"
"2 Chronicles",16,25,"2 Chronicles chapter 16 verse 25 (KJV visualization text)"
"2 Chronicles",16,26,"2 Chronicles chapter 16 verse 26 (KJV visualization text)"
"2 Chronicles",16,27,"2 Chronicles chapter 16 verse 27 (KJV visualization text)"
"2 Chronicles",16,28,"2 Chronicles chapter 16 verse 28 (KJV visualization text)"
"2 Chronicles",16,29,"2 Chronicles chapter 16 verse 29 (KJV visualization text)"
"2 Chronicles",16,30,"2 Chronicles chapter 16 verse 30 (KJV visualization text)"
"2 Chronicles",17,1,"2 Chronicles chapter 17 verse 1 (KJV visualization text)"
"2 Chronicles",17,2,"2 Chronicles chapter 17 verse 2 (KJV visualization text)"
"2 Chronicles",17,3,"2 Chronicles chapter 17 verse 3 (KJV visualization text)"
"2 Chronicles",17,4,"2 Chronicles chapter 17 verse 4 (KJV visualization text)"
"2 Chronicles",17,5,"2 Chronicles chapter 17 verse 5 (KJV visualization text)"
"2 Chronicles",17,6,"2 Chronicles chapter 17 verse 6 (KJV visualization text)"
"2 Chronicles",17,7,"2 Chronicles chapter 17 verse 7 (KJV visualization text)"
"2 Chronicles",17,8,"2 Chronicles chapter 17 verse 8 (KJV visualization text)"
"2 Chronicles",17,9,"2 Chronicles chapter 17 verse 9 (KJV visualization text)"
"2 Chronicles",17,10,"2 Chronicles chapter 17 verse 10 (KJV visualization text)"
"2 Chronicles",17,11,"2 Chronicles chapter 17 verse 11 (KJV visualization text)"
"2 Chronicles",17,12,"2 Chronicles chapter 17 verse 12 (KJV visualization text)"
"2 Chronicles",17,13,"2 Chronicles chapter 17 verse 13 (KJV visualization text)"
"2 Chronicles",17,14,"2 Chronicles chapter 17 verse 14 (KJV visualization text)"
"2 Chronicles",17,15,"2 Chronicles chapter 17 verse 15 (KJV visualization text)"
"2 Chronicles",17,16,"2 Chronicles chapter 17 verse 16 (KJV visualization text)"
"2 Chronicles",17,17,"2 Chronicles chapter 17 verse 17 (KJV visualization text)"
"2 Chronicles",17,18,"2 Chronicles chapter 17 verse 18 (KJV visualization text)"
"2 Chronicles",17,19,"2 Chronicles chapter 17 verse 19 (KJV visualization text)"
"2 Chronicles",17,20,"2 Chronicles chapter 17 verse 20 (KJV visualization text)"
"2 Chronicles",17,21,"2 Chronicles chapter 17 verse 21 (KJV visualization text)"
"2 Chronicles",17,22,"2 Chronicles chapter 17 verse 22 (KJV visualization text)"
"2 Chronicles",17,23,"2 Chronicles chapter 17 verse 23 (KJV visualization text)"
"2 Chronicles",17,24,"2 Chronicles chapter 17 verse 24 (KJV visualization text)"
"2 Chronicles",17,25,"2 Chronicles chapter 17 verse 25 (KJV visualization text)"
"2 Chronicles",17,26,"2 Chronicles chapter 17 verse 26 (KJV visualization text)"
"2 Chronicles",17,27,"2 Chronicles chapter 17 verse 27 (KJV visualization text)"
"2 Chronicles",17,28,"2 Chronicles chapter 17 verse 28 (KJV visualization text)"
"2 Chronicles",17,29,"2 Chronicles chapter 17 verse 29 (KJV visualization text)"
"2 Chronicles",17,30,"2 Chronicles chapter 17 verse 30 (KJV visualization text)"
"2 Chronicles",18,1,"2 Chronicles chapter 18 verse 1 (KJV visualization text)"
"2 Chronicles",18,2,"2 Chronicles chapter 18 verse 2 (KJV visualization text)"
"2 Chronicles",18,3,"2 Chronicles chapter 18 verse 3 (KJV visualization text)"
"2 Chronicles",18,4,"2 Chronicles chapter 18 verse 4 (KJV visualization text)"
"2 Chronicles",18,5,"2 Chronicles chapter 18 verse 5 (KJV visualization text)"
"2 Chronicles",18,6,"2 Chronicles chapter 18 verse 6 (KJV visualization text)"
"2 Chronicles",18,7,"2 Chronicles chapter 18 verse 7 (KJV visualization text)"
"2 Chronicles",18,8,"2 Chronicles chapter 18 verse 8 (KJV visualization text)"
"2 Chronicles",18,9,"2 Chronicles chapter 18 verse 9 (KJV visualization text)"
"2 Chronicles",18,10,"2 Chronicles chapter 18 verse 10 (KJV visualization text)"
"2 Chronicles",18,11,"2 Chronicles chapter 18 verse 11 (KJV visualization text)"
"2 Chronicles",18,12,"2 Chronicles chapter 18 verse 12 (KJV visualization text)"
"2 Chronicles",18,13,"2 Chronicles chapter 18 verse 13 (KJV visualization text)"
"2 Chronicles",18,14,"2 Chronicles chapter 18 verse 14 (KJV visualization text)"
"2 Chronicles",18,15,"2 Chronicles chapter 18 verse 15 (KJV visualization text)"
"2 Chronicles",18,16,"2 Chronicles chapter 18 verse 16 (KJV visualization text)"
"2 Chronicles",18,17,"2 Chronicles chapter 18 verse 17 (KJV visualization text)"
"2 Chronicles",18,18,"2 Chronicles chapter 18 verse 18 (KJV visualization text)"
"2 Chronicles",18,19,"2 Chronicles chapter 18 verse 19 (KJV visualization text)"
"2 Chronicles",18,20,"2 Chronicles chapter 18 verse 20 (KJV visualization text)"
"2 Chronicles",18,21,"2 Chronicles chapter 18 verse 21 (KJV visualization text)"
"2 Chronicles",18,22,"2 Chronicles chapter 18 verse 22 (KJV visualization text)"
"2 Chronicles",18,23,"2 Chronicles chapter 18 verse 23 (KJV visualization text)"
"2 Chronicles",18,24,"2 Chronicles chapter 18 verse 24 (KJV visualization text)"
"2 Chronicles",18,25,"2 Chronicles chapter 18 verse 25 (KJV visualization text)"
"2 Chronicles",18,26,"2 Chronicles chapter 18 verse 26 (KJV visualization text)"
"2 Chronicles",18,27,"2 Chronicles chapter 18 verse 27 (KJV visualization text)"
"2 Chronicles",18,28,"2 Chronicles chapter 18 verse 28 (KJV visualization text)"
"2 Chronicles",18,29,"2 Chronicles chapter 18 verse 29 (KJV visualization text)"
"2 Chronicles",18,30,"2 Chronicles chapter 18 verse 30 (KJV visualization text)"
"2 Chronicles",19,1,"2 Chronicles chapter 19 verse 1 (KJV visualization text)"
"2 Chronicles",19,2,"2 Chronicles chapter 19 verse 2 (KJV visualization text)"
"2 Chronicles",19,3,"2 Chronicles chapter 19 verse 3 (KJV visualization text)"
"2 Chronicles",19,4,"2 Chronicles chapter 19 verse 4 (KJV visualization text)"
"2 Chronicles",19,5,"2 Chronicles chapter 19 verse 5 (KJV visualization text)"
"2 Chronicles",19,6,"2 Chronicles chapter 19 verse 6 (KJV visualization text)"
"2 Chronicles",19,7,"2 Chronicles chapter 19 verse 7 (KJV visualization text)"
"2 Chronicles",19,8,"2 Chronicles chapter 19 verse 8 (KJV visualization text)"
"2 Chronicles",19,9,"2 Chronicles chapter 19 verse 9 (KJV visualization text)"
"2 Chronicles",19,10,"2 Chronicles chapter 19 verse 10 (KJV visualization text)"
"2 Chronicles",19,11,"2 Chronicles chapter 19 verse 11 (KJV visualization text)"
"2 Chronicles",19,12,"2 Chronicles chapter 19 verse 12 (KJV visualization text)"
"2 Chronicles",19,13,"2 Chronicles chapter 19 verse 13 (KJV visualization text)"
"2 Chronicles",19,14,"2 Chronicles chapter 19 verse 14 (KJV visualization text)"
"2 Chronicles",19,15,"2 Chronicles chapter 19 verse 15 (KJV visualization text)"
"2 Chronicles",19,16,"2 Chronicles chapter 19 verse 16 (KJV visualization text)"
"2 Chronicles",19,17,"2 Chronicles chapter 19 verse 17 (KJV visualization text)"
"2 Chronicles",19,18,"2 Chronicles chapter 19 verse 18 (KJV visualization text)"
"2 Chronicles",19,19,"2 Chronicles chapter 19 verse 19 (KJV visualization text)"
"2 Chronicles",19,20,"2 Chronicles chapter 19 verse 20 (KJV visualization text)"
"2 Chronicles",19,21,"2 Chronicles chapter 19 verse 21 (KJV visualization text)"
"2 Chronicles",19,22,"2 Chronicles chapter 19 verse 22 (KJV visualization text)"
"2 Chronicles",19,23,"2 Chronicles chapter 19 verse 23 (KJV visualization text)"
"2 Chronicles",19,24,"2 Chronicles chapter 19 verse 24 (KJV visualization text)"
"2 Chronicles",19,25,"2 Chronicles chapter 19 verse 25 (KJV visualization text)"
"2 Chronicles",19,26,"2 Chronicles chapter 19 verse 26 (KJV visualization text)"
"2 Chronicles",19,27,"2 Chronicles chapter 19 verse 27 (KJV visualization text)"
"2 Chronicles",19,28,"2 Chronicles chapter 19 verse 28 (KJV visualization text)"
"2 Chronicles",19,29,"2 Chronicles chapter 19 verse 29 (KJV visualization text)"
"2 Chronicles",19,30,"2 Chronicles chapter 19 verse 30 (KJV visualization text)"
"2 Chronicles",20,1,"2 Chronicles chapter 20 verse 1 (KJV visualization text)"
"2 Chronicles",20,2,"2 Chronicles chapter 20 verse 2 (KJV visualization text)"
"2 Chronicles",20,3,"2 Chronicles chapter 20 verse 3 (KJV visualization text)"
"2 Chronicles",20,4,"2 Chronicles chapter 20 verse 4 (KJV visualization text)"
"2 Chronicles",20,5,"2 Chronicles chapter 20 verse 5 (KJV visualization text)"
"2 Chronicles",20,6,"2 Chronicles chapter 20 verse 6 (KJV visualization text)"
"2 Chronicles",20,7,"2 Chronicles chapter 20 verse 7 (KJV visualization text)"
"2 Chronicles",20,8,"2 Chronicles chapter 20 verse 8 (KJV visualization text)"
"2 Chronicles",20,9,"2 Chronicles chapter 20 verse 9 (KJV visualization text)"
"2 Chronicles",20,10,"2 Chronicles chapter 20 verse 10 (KJV visualization text)"
"2 Chronicles",20,11,"2 Chronicles chapter 20 verse 11 (KJV visualization text)"
"2 Chronicles",20,12,"2 Chronicles chapter 20 verse 12 (KJV visualization text)"
"2 Chronicles",20,13,"2 Chronicles chapter 20 verse 13 (KJV visualization text)"
"2 Chronicles",20,14,"2 Chronicles chapter 20 verse 14 (KJV visualization text)"
"2 Chronicles",20,15,"2 Chronicles chapter 20 verse 15 (KJV visualization text)"
"2 Chronicles",20,16,"2 Chronicles chapter 20 verse 16 (KJV visualization text)"
"2 Chronicles",20,17,"2 Chronicles chapter 20 verse 17 (KJV visualization text)"
"2 Chronicles",20,18,"2 Chronicles chapter 20 verse 18 (KJV visualization text)"
"2 Chronicles",20,19,"2 Chronicles chapter 20 verse 19 (KJV visualization text)"
"2 Chronicles",20,20,"2 Chronicles chapter 20 verse 20 (KJV visualization text)"
"2 Chronicles",20,21,"2 Chronicles chapter 20 verse 21 (KJV visualization text)"
"2 Chronicles",20,22,"2 Chronicles chapter 20 verse 22 (KJV visualization text)"
"2 Chronicles",20,23,"2 Chronicles chapter 20 verse 23 (KJV visualization text)"
"2 Chronicles",20,24,"2 Chronicles chapter 20 verse 24 (KJV visualization text)"
"2 Chronicles",20,25,"2 Chronicles chapter 20 verse 25 (KJV visualization text)"
"2 Chronicles",20,26,"2 Chronicles chapter 20 verse 26 (KJV visualization text)"
"2 Chronicles",20,27,"2 Chronicles chapter 20 verse 27 (KJV visualization text)"
"2 Chronicles",20,28,"2 Chronicles chapter 20 verse 28 (KJV visualization text)"
"2 Chronicles",20,29,"2 Chronicles chapter 20 verse 29 (KJV visualization text)"
"2 Chronicles",20,30,"2 Chronicles chapter 20 verse 30 (KJV visualization text)"
"2 Chronicles",21,1,"2 Chronicles chapter 21 verse 1 (KJV visualization text)"
"2 Chronicles",21,2,"2 Chronicles chapter 21 verse 2 (KJV visualization text)"
"2 Chronicles",21,3,"2 Chronicles chapter 21 verse 3 (KJV visualization text)"
"2 Chronicles",21,4,"2 Chronicles chapter 21 verse 4 (KJV visualization text)"
"2 Chronicles",21,5,"2 Chronicles chapter 21 verse 5 (KJV visualization text)"
"2 Chronicles",21,6,"2 Chronicles chapter 21 verse 6 (KJV visualization text)"
"2 Chronicles",21,7,"2 Chronicles chapter 21 verse 7 (KJV visualization text)"
"2 Chronicles",21,8,"2 Chronicles chapter 21 verse 8 (KJV visualization text)"
"2 Chronicles",21,9,"2 Chronicles chapter 21 verse 9 (KJV visualization text)"
"2 Chronicles",21,10,"2 Chronicles chapter 21 verse 10 (KJV visualization text)"
"2 Chronicles",21,11,"2 Chronicles chapter 21 verse 11 (KJV visualization text)"
"2 Chronicles",21,12,"2 Chronicles chapter 21 verse 12 (KJV visualization text)"
"2 Chronicles",21,13,"2 Chronicles chapter 21 verse 13 (KJV visualization text)"
"2 Chronicles",21,14,"2 Chronicles chapter 21 verse 14 (KJV visualization text)"
"2 Chronicles",21,15,"2 Chronicles chapter 21 verse 15 (KJV visualization text)"
"2 Chronicles",21,16,"2 Chronicles chapter 21 verse 16 (KJV visualization text)"
"2 Chronicles",21,17,"2 Chronicles chapter 21 verse 17 (KJV visualization text)"
"2 Chronicles",21,18,"2 Chronicles chapter 21 verse 18 (KJV visualization text)"
"2 Chronicles",21,19,"2 Chronicles chapter 21 verse 19 (KJV visualization text)"
"2 Chronicles",21,20,"2 Chronicles chapter 21 verse 20 (KJV visualization text)"
"2 Chronicles",21,21,"2 Chronicles chapter 21 verse 21 (KJV visualization text)"
"2 Chronicles",21,22,"2 Chronicles chapter 21 verse 22 (KJV visualization text)"
"2 Chronicles",21,23,"2 Chronicles chapter 21 verse 23 (KJV visualization text)"
"2 Chronicles",21,24,"2 Chronicles chapter 21 verse 24 (KJV visualization text)"
"2 Chronicles",21,25,"2 Chronicles chapter 21 verse 25 (KJV visualization text)"
"2 Chronicles",21,26,"2 Chronicles chapter 21 verse 26 (KJV visualization text)"
"2 Chronicles",21,27,"2 Chronicles chapter 21 verse 27 (KJV visualization text)"
"2 Chronicles",21,28,"2 Chronicles chapter 21 verse 28 (KJV visualization text)"
"2 Chronicles",21,29,"2 Chronicles chapter 21 verse 29 (KJV visualization text)"
"2 Chronicles",21,30,"2 Chronicles chapter 21 verse 30 (KJV visualization text)"
"2 Chronicles",22,1,"2 Chronicles chapter 22 verse 1 (KJV visualization text)"
"2 Chronicles",22,2,"2 Chronicles chapter 22 verse 2 (KJV visualization text)"
"2 Chronicles",22,3,"2 Chronicles chapter 22 verse 3 (KJV visualization text)"
"2 Chronicles",22,4,"2 Chronicles chapter 22 verse 4 (KJV visualization text)"
"2 Chronicles",22,5,"2 Chronicles chapter 22 verse 5 (KJV visualization text)"
"2 Chronicles",22,6,"2 Chronicles chapter 22 verse 6 (KJV visualization text)"
"2 Chronicles",22,7,"2 Chronicles chapter 22 verse 7 (KJV visualization text)"
"2 Chronicles",22,8,"2 Chronicles chapter 22 verse 8 (KJV visualization text)"
"2 Chronicles",22,9,"2 Chronicles chapter 22 verse 9 (KJV visualization text)"
"2 Chronicles",22,10,"2 Chronicles chapter 22 verse 10 (KJV visualization text)"
"2 Chronicles",22,11,"2 Chronicles chapter 22 verse 11 (KJV visualization text)"
"2 Chronicles",22,12,"2 Chronicles chapter 22 verse 12 (KJV visualization text)"
"2 Chronicles",22,13,"2 Chronicles chapter 22 verse 13 (KJV visualization text)"
"2 Chronicles",22,14,"2 Chronicles chapter 22 verse 14 (KJV visualization text)"
"2 Chronicles",22,15,"2 Chronicles chapter 22 verse 15 (KJV visualization text)"
"2 Chronicles",22,16,"2 Chronicles chapter 22 verse 16 (KJV visualization text)"
"2 Chronicles",22,17,"2 Chronicles chapter 22 verse 17 (KJV visualization text)"
"2 Chronicles",22,18,"2 Chronicles chapter 22 verse 18 (KJV visualization text)"
"2 Chronicles",22,19,"2 Chronicles chapter 22 verse 19 (KJV visualization text)"
"2 Chronicles",22,20,"2 Chronicles chapter 22 verse 20 (KJV visualization text)"
"2 Chronicles",22,21,"2 Chronicles chapter 22 verse 21 (KJV visualization text)"
"2 Chronicles",22,22,"2 Chronicles chapter 22 verse 22 (KJV visualization text)"
"2 Chronicles",22,23,"2 Chronicles chapter 22 verse 23 (KJV visualization text)"
"2 Chronicles",22,24,"2 Chronicles chapter 22 verse 24 (KJV visualization text)"
"2 Chronicles",22,25,"2 Chronicles chapter 22 verse 25 (KJV visualization text)"
"2 Chronicles",22,26,"2 Chronicles chapter 22 verse 26 (KJV visualization text)"
"2 Chronicles",22,27,"2 Chronicles chapter 22 verse 27 (KJV visualization text)"
"2 Chronicles",22,28,"2 Chronicles chapter 22 verse 28 (KJV visualization text)"
"2 Chronicles",22,29,"2 Chronicles chapter 22 verse 29 (KJV visualization text)"
"2 Chronicles",22,30,"2 Chronicles chapter 22 verse 30 (KJV visualization text)"
"2 Chronicles",23,1,"2 Chronicles chapter 23 verse 1 (KJV visualization text)"
"2 Chronicles",23,2,"2 Chronicles chapter 23 verse 2 (KJV visualization text)"
"2 Chronicles",23,3,"2 Chronicles chapter 23 verse 3 (KJV visualization text)"
"2 Chronicles",23,4,"2 Chronicles chapter 23 verse 4 (KJV visualization text)"
"2 Chronicles",23,5,"2 Chronicles chapter 23 verse 5 (KJV visualization text)"
"2 Chronicles",23,6,"2 Chronicles chapter 23 verse 6 (KJV visualization text)"
"2 Chronicles",23,7,"2 Chronicles chapter 23 verse 7 (KJV visualization text)"
"2 Chronicles",23,8,"2 Chronicles chapter 23 verse 8 (KJV visualization text)"
"2 Chronicles",23,9,"2 Chronicles chapter 23 verse 9 (KJV visualization text)"
"2 Chronicles",23,10,"2 Chronicles chapter 23 verse 10 (KJV visualization text)"
"2 Chronicles",23,11,"2 Chronicles chapter 23 verse 11 (KJV visualization text)"
"2 Chronicles",23,12,"2 Chronicles chapter 23 verse 12 (KJV visualization text)"
"2 Chronicles",23,13,"2 Chronicles chapter 23 verse 13 (KJV visualization text)"
"2 Chronicles",23,14,"2 Chronicles chapter 23 verse 14 (KJV visualization text)"
"2 Chronicles",23,15,"2 Chronicles chapter 23 verse 15 (KJV visualization text)"
"2 Chronicles",23,16,"2 Chronicles chapter 23 verse 16 (KJV visualization text)"
"2 Chronicles",23,17,"2 Chronicles chapter 23 verse 17 (KJV visualization text)"
"2 Chronicles",23,18,"2 Chronicles chapter 23 verse 18 (KJV visualization text)"
"2 Chronicles",23,19,"2 Chronicles chapter 23 verse 19 (KJV visualization text)"
"2 Chronicles",23,20,"2 Chronicles chapter 23 verse 20 (KJV visualization text)"
"2 Chronicles",23,21,"2 Chronicles chapter 23 verse 21 (KJV visualization text)"
"2 Chronicles",23,22,"2 Chronicles chapter 23 verse 22 (KJV visualization text)"
"2 Chronicles",23,23,"2 Chronicles chapter 23 verse 23 (KJV visualization text)"
"2 Chronicles",23,24,"2 Chronicles chapter 23 verse 24 (KJV visualization text)"
